lat3,long3,PyC100,climate
36.78599167,-99.41,28.7529237311324,C
36.78599167,-99.41,49.8811774950114,C
36.78599167,-99.41,14.6326587713091,C
36.66672222,-99.66,21.6485456563434,C
36.66672222,-99.66,24.0241595797151,C
36.66672222,-99.66,25.5036458571107,C
36.66672222,-99.66,9.3896204764735,C
31.83476111,-96.52,24.0100886864765,C
31.83476111,-96.52,28.0150494753135,C
31.83476111,-96.52,25.8151483879025,C
31.63381944,-96.8,31.0527885489994,C
31.63381944,-96.8,26.2331275671495,C
31.63381944,-96.8,24.6256024708317,C
37.13481944,-99.6,19.7824543024771,C
37.13481944,-99.6,26.2697907032978,C
37.13481944,-99.6,25.7366535869349,C
37.13481944,-99.6,51.5355980044769,C
37.13481944,-99.6,39.9909654930665,C
37.13481944,-99.6,34.4482359094812,C
37.13481944,-99.6,31.3846651713331,C
44.69251944,-95.53,23.2379018374897,D
44.69251944,-95.53,22.1429401915397,D
44.69251944,-95.53,30.0298596263462,D
44.69251944,-95.53,26.3309051134652,D
44.79124444,-95.37,25.4879424613909,D
44.79124444,-95.37,25.4199404361882,D
44.79124444,-95.37,23.2386787945991,D
45.63005833,-95.92,28.0650768427882,D
38.24077778,-99.09,27.7803915739292,C
38.24077778,-99.09,31.5061929433475,C
38.24077778,-99.09,28.2414859619253,C
38.24077778,-99.09,23.1283125182715,C
38.24077778,-99.09,32.2422399572258,C
38.24077778,-99.09,29.3662432558409,C
37.69410833,-99.33,29.7167107292275,C
37.69410833,-99.33,28.2490130191983,C
37.69410833,-99.33,29.1830339363954,C
37.69410833,-99.33,32.6447874906604,C
37.69410833,-99.33,37.5543484457021,C
37.69410833,-99.33,34.2554123252343,C
37.69410833,-99.33,39.718095305376,C
37.69410833,-99.33,28.2699927928188,C
43.87657778,-101.56,12.6786480085173,D
43.87657778,-101.56,7.29872273902114,D
43.87657778,-101.56,3.97953486390655,D
43.90227778,-101.58,22.2552882613189,D
43.90227778,-101.58,21.3996794625171,D
40.66711111,-95.24,28.6160513747112,D
40.66711111,-95.24,24.9832539780394,D
40.66711111,-95.24,19.0633513856764,D
40.66711111,-95.24,21.5980973430713,D
40.66711111,-95.24,18.4511971485849,D
40.66711111,-95.24,16.1119215526272,D
40.66711111,-95.24,26.4409201698817,D
40.60930556,-95.33,25.1641146587084,D
40.60930556,-95.33,23.6513951079183,D
40.60930556,-95.33,20.7827970340648,D
40.60930556,-95.33,20.7846306842928,D
40.60930556,-95.33,20.8938081972675,D
40.60930556,-95.33,19.6801698462549,D
40.60930556,-95.33,17.5366714699027,D
40.60930556,-95.33,20.9677423578093,D
40.60930556,-95.33,27.0920351544058,D
40.66025,-95.18,24.7984320211313,D
40.66025,-95.18,20.3965724745886,D
40.66025,-95.18,16.186053421414,D
40.66025,-95.18,15.2602292971497,D
40.66025,-95.18,16.8287340041476,D
40.66025,-95.18,26.5681860007358,D
40.66025,-95.18,20.6036914366434,D
40.66013889,-95.18,26.6270893815502,D
40.66013889,-95.18,26.7599877659388,D
40.66013889,-95.18,28.1227421225481,D
40.66013889,-95.18,27.4631802885198,D
40.66013889,-95.18,25.0657778745443,D
40.66013889,-95.18,12.5494412058743,D
40.66013889,-95.18,23.0445254698229,D
40.65783333,-95.18,24.4491101794408,D
40.65783333,-95.18,24.8499879037341,D
40.65783333,-95.18,22.6475789130085,D
40.65783333,-95.18,19.816535763577,D
40.65783333,-95.18,18.7787671125384,D
40.65783333,-95.18,17.77952311557,D
40.65783333,-95.18,14.1989978328443,D
40.65783333,-95.18,12.5689486478214,D
40.65783333,-95.18,25.0985141099867,D
40.66377778,-95.18,27.7965998641485,D
40.66377778,-95.18,24.0153603156874,D
40.66377778,-95.18,18.9771965199255,D
40.66377778,-95.18,18.1968015249864,D
40.66377778,-95.18,19.2574544484987,D
40.66377778,-95.18,17.438215919537,D
40.66377778,-95.18,21.6875204475777,D
40.66377778,-95.18,27.342764007054,D
40.66247222,-95.18,25.9190873156495,D
40.66247222,-95.18,22.9648520659523,D
40.66247222,-95.18,24.1177825062885,D
40.66247222,-95.18,18.4265146699448,D
40.66247222,-95.18,15.9859590808973,D
40.66247222,-95.18,13.0027937340734,D
40.66247222,-95.18,25.7767110019752,D
40.58211111,-95.32,27.4423642408181,D
40.58211111,-95.32,23.5647405719435,D
40.58211111,-95.32,24.0368298770821,D
40.58211111,-95.32,25.5563799814813,D
40.58211111,-95.32,26.4397020654627,D
40.58297222,-95.32,18.4746151067714,D
40.58297222,-95.32,18.286265502417,D
40.58297222,-95.32,18.8563795929475,D
40.58297222,-95.32,18.1695444627201,D
40.58297222,-95.32,16.937497138264,D
40.58297222,-95.32,32.1495443300286,D
40.58297222,-95.32,23.0891771298827,D
40.58425,-95.32,24.3145387584243,D
40.58425,-95.32,21.0054467075826,D
40.58425,-95.32,21.8151508601302,D
40.58425,-95.32,22.3687869035366,D
40.58425,-95.32,19.6697288895634,D
40.58425,-95.32,10.2206695605545,D
40.58425,-95.32,13.4293813781719,D
40.58425,-95.32,21.3535312437803,D
40.66911111,-95.24,20.7501748588454,D
40.66911111,-95.24,28.2518394443545,D
40.66911111,-95.24,25.700340351344,D
40.66911111,-95.24,21.1915775771375,D
40.66911111,-95.24,25.6685533253969,D
40.66911111,-95.24,24.5900291275649,D
40.66911111,-95.24,26.9731000853888,D
40.66958333,-95.24,19.8646860981623,D
40.66958333,-95.24,21.8913663092932,D
40.66958333,-95.24,14.7683888719719,D
40.66958333,-95.24,15.1852697897895,D
40.66958333,-95.24,22.1677348777137,D
40.67247222,-97.24,19.4742992732459,D
40.67247222,-97.24,19.4628600056058,D
40.67247222,-97.24,17.2205716368175,D
40.67247222,-97.24,15.5769611070013,D
40.67247222,-97.24,19.5386502791008,D
40.67247222,-97.24,20.8556101000884,D
40.62530556,-95.41,23.923550674053,D
40.62530556,-95.41,22.6354725320465,D
40.62530556,-95.41,28.1004537986122,D
40.62530556,-95.41,22.8996700348717,D
40.63241667,-95.41,21.6671303135969,D
40.63241667,-95.41,21.5763072245536,D
40.63241667,-95.41,22.6710440838012,D
40.63241667,-95.41,21.5718525645063,D
40.63241667,-95.41,19.7191153900007,D
40.63241667,-95.41,22.8089532404471,D
40.63241667,-95.41,22.6229810170393,D
40.63127778,-95.21,17.6405135307715,D
40.63127778,-95.21,17.8706646259581,D
40.63127778,-95.21,17.5366509413048,D
40.63127778,-95.21,18.1965340881982,D
40.63127778,-95.21,15.2461053792382,D
40.63127778,-95.21,16.9972782378716,D
40.63127778,-95.21,18.6227153167958,D
40.63127778,-95.21,17.3588455529718,D
40.63063889,-95.21,21.341181396773,D
40.63063889,-95.21,18.4181333173101,D
40.63063889,-95.21,18.1016794806318,D
40.63063889,-95.21,14.7166225601134,D
40.63063889,-95.21,19.5122641057997,D
40.63063889,-95.21,17.5911606300135,D
40.63063889,-95.21,21.0182772204243,D
40.65458333,-95.14,25.0718413035242,D
40.65458333,-95.14,18.3720190395352,D
40.65458333,-95.14,20.3216283801594,D
40.65458333,-95.14,22.6485779408768,D
40.61375,-95.14,23.7708470708407,D
40.61375,-95.14,24.0615112153893,D
40.61375,-95.14,24.1861364038699,D
40.61375,-95.14,22.2479555018952,D
40.61375,-95.14,21.2182673038505,D
40.61375,-95.14,19.2165559655635,D
40.61375,-95.14,23.7683182428654,D
40.61172222,-95.14,17.9893109591083,D
40.61172222,-95.14,17.6922238928031,D
40.61172222,-95.14,25.9460122854998,D
40.61172222,-95.14,19.300866341806,D
40.61172222,-95.14,24.3193351839626,D
40.61172222,-95.14,32.8833396035083,D
40.61172222,-95.14,34.9021303145191,D
40.61172222,-95.14,16.4480370482407,D
40.5815,-95.27,23.4657504989514,D
40.5815,-95.27,25.1063850161556,D
40.5815,-95.27,27.8450170850074,D
40.5815,-95.27,22.8274429942687,D
40.5815,-95.27,12.8209771388269,D
40.5815,-95.27,18.114442700578,D
40.5815,-95.27,11.357621094319,D
40.5815,-95.27,22.481630111053,D
40.58283333,-95.27,20.3766739203216,D
40.58283333,-95.27,18.8174575847978,D
40.58283333,-95.27,22.5780118837764,D
40.58283333,-95.27,30.3507221702803,D
40.58283333,-95.27,36.0114540568125,D
40.58283333,-95.27,18.5941333751748,D
40.58233333,-95.27,18.326734334408,D
40.58233333,-95.27,9.48789825194924,D
40.58233333,-95.27,13.0197225670667,D
40.58233333,-95.27,22.3227826221453,D
40.58233333,-95.27,16.0241867412178,D
40.58233333,-95.27,11.3068653868988,D
37.35186111,-100.64,30.2311390234843,B
37.35186111,-100.64,33.9512244143142,B
37.35186111,-100.64,21.9818578121924,B
37.35186111,-100.64,27.1681094041857,B
37.35186111,-100.64,18.5797379403176,B
37.35186111,-100.64,9.66227489027794,B
37.35186111,-100.64,3.5424766647323,B
37.35186111,-100.64,2.91675725446276,B
37.35186111,-100.64,4.42782873860332,B
47.62539444,-98.86,31.1675072234881,D
47.62539444,-98.86,31.7961275329937,D
47.62539444,-98.86,34.6065505045502,D
47.62539444,-98.86,33.1727911935765,D
47.62539444,-98.86,35.9452502678155,D
47.45981944,-98.86,34.8954762373097,D
47.45981944,-98.86,33.8752805325251,D
47.45981944,-98.86,33.3950271677724,D
47.45981944,-98.86,32.3815691887498,D
47.45981944,-98.86,35.6622882819404,D
47.45996389,-98.86,33.6802910886172,D
47.45996389,-98.86,34.648586442769,D
47.45996389,-98.86,34.649420219766,D
47.45996389,-98.86,34.0053926529513,D
47.45996389,-98.86,39.3219338995125,D
47.46023333,-98.86,35.8429935994102,D
47.46023333,-98.86,34.8135966251623,D
47.46023333,-98.86,38.5452982910509,D
47.46023333,-98.86,35.616199129845,D
47.46023333,-98.86,30.7960365539366,D
47.46130278,-98.86,32.2762135449656,D
47.46130278,-98.86,36.713085627429,D
47.46130278,-98.86,32.7627267311205,D
47.46130278,-98.86,36.8380848638086,D
47.46130278,-98.86,30.3360021200594,D
47.46109722,-98.86,39.4678236572562,D
47.46109722,-98.86,39.4813833004845,D
47.46109722,-98.86,27.2158935001276,D
47.46109722,-98.86,30.3270255829687,D
47.46109722,-98.86,37.4441804849241,D
47.42355278,-98.86,36.079573566357,D
47.42355278,-98.86,27.2603526539745,D
47.42355278,-98.86,36.4849415508108,D
47.42355278,-98.86,35.7177106112228,D
47.42355278,-98.86,34.5474424758692,D
47.42324722,-98.86,38.4245104031699,D
47.42324722,-98.86,37.3031091794531,D
47.42324722,-98.86,29.3728111576074,D
47.42324722,-98.86,30.1285040709412,D
47.42324722,-98.86,27.3473405604038,D
47.42233056,-98.86,32.8605749504519,D
47.42233056,-98.86,43.4406598578097,D
47.42233056,-98.86,39.386880252141,D
47.42233056,-98.86,41.9706279982744,D
47.42233056,-98.86,31.3087039266277,D
47.48901111,-98.86,34.8183818493386,D
47.48901111,-98.86,28.0529206643817,D
47.48901111,-98.86,38.0890978427075,D
47.48901111,-98.86,33.0326052295283,D
47.48901111,-98.86,32.8029850371654,D
47.42181389,-98.86,35.6204390785963,D
47.42181389,-98.86,28.7325817470333,D
47.42181389,-98.86,30.5752201213159,D
47.42181389,-98.86,31.2169960357996,D
47.42181389,-98.86,34.3015796105034,D
47.42157222,-98.86,37.5876656648473,D
47.42157222,-98.86,38.460783433544,D
47.42157222,-98.86,31.9251968214565,D
47.42157222,-98.86,31.9656364777512,D
47.42157222,-98.86,37.6337049632996,D
31.76571389,-99.93,23.1119404286277,C
31.76356389,-99.94,24.2817358679411,C
31.76356389,-99.94,20.5095114500044,C
31.76891667,-99.92,32.1515862110976,C
31.76891667,-99.92,29.0150489980077,C
46.30799722,-102.6,34.7905620283873,B
46.30799722,-102.6,31.6251240058183,B
46.30799722,-102.6,37.4394300620461,B
46.30799722,-102.6,29.5354227313906,B
46.3075,-102.6,41.3611850635977,B
46.3075,-102.6,41.4335346033399,B
46.3075,-102.6,27.6927004732615,B
46.3075,-102.6,33.6051317036338,B
46.30538611,-102.6,38.5509579450545,B
46.30538611,-102.6,43.867855547447,B
46.30538611,-102.6,44.4937376498129,B
46.30538611,-102.6,45.9275193013559,B
46.30564444,-102.6,36.5749155476195,B
46.30564444,-102.6,37.2248833886568,B
46.30564444,-102.6,40.58021378901,B
46.30564444,-102.6,15.5615525532165,B
46.30564444,-102.6,40.6657844771041,B
46.304725,-102.6,32.6997357072163,B
46.304725,-102.6,35.1266100623954,B
46.304725,-102.6,27.6576274791784,B
46.304725,-102.6,27.0741059109807,B
46.30740556,-102.6,35.6370601137116,B
46.30740556,-102.6,32.5326787926056,B
46.30740556,-102.6,33.7906868999405,B
46.30740556,-102.6,35.259390357404,B
46.32595278,-102.58,26.7939003339878,B
46.32595278,-102.58,29.6840454863279,B
46.32595278,-102.58,28.8938095064278,B
46.32595278,-102.58,35.3574544570088,B
46.32595278,-102.58,33.5281187773655,B
46.32840278,-102.58,30.4298652279452,B
46.32834722,-102.58,30.3143348420217,B
46.32834722,-102.58,27.6872205396552,B
46.32834722,-102.58,32.0780672942426,B
46.32834722,-102.58,35.142360547948,B
46.32834722,-102.58,32.8808555549647,B
46.32624444,-102.58,31.2269845780725,B
46.32624444,-102.58,32.4755929752543,B
46.32624444,-102.58,34.1255517167639,B
46.32624444,-102.58,38.4274932273131,B
46.32624444,-102.58,41.0032521009166,B
46.32646667,-102.58,32.9404763819735,B
46.32646667,-102.58,33.4540934447991,B
46.32646667,-102.58,34.6582861997166,B
46.32646667,-102.58,34.4413950172812,B
46.32646667,-102.58,33.1103141358994,B
46.3261,-102.58,33.496020530235,B
46.3261,-102.58,31.3841751772558,B
46.3261,-102.58,36.787270253614,B
46.3261,-102.58,41.4555343483961,B
38.08886111,-101.77,31.3003252213455,B
38.08886111,-101.77,20.3780394187814,B
38.08886111,-101.77,26.5949665135482,B
38.08991667,-101.59,28.4453667582943,B
38.08991667,-101.59,34.7270380078164,B
40.90159444,-101.42,21.6057896924378,C
40.92435,-101.44,31.5096036687023,C
32.00320556,-97.74,31.1334413746971,C
32.00320556,-97.74,33.8782430462588,C
34.52621944,-102.13,22.8478539127537,B
34.55847778,-102.11,22.5394864035874,B
34.55847778,-102.11,21.7585926002879,B
34.46666667,-101.35,27.0473879272812,B
34.46666667,-101.35,26.1510101109246,B
34.41861389,-101.42,32.0972076529775,B
34.41861389,-101.42,33.9423229313324,B
33.9651,-101.64,18.2036452905925,B
33.9651,-101.64,19.0916748521845,B
33.9651,-101.64,20.8340834360598,B
33.9651,-101.64,20.0477114318636,B
33.9651,-101.64,28.2118505338818,B
34.41861389,-101.42,25.0417121693056,B
34.41861389,-101.42,32.7130001143197,B
34.41861389,-101.42,38.1317363172293,B
34.41861389,-101.42,26.0192796173289,B
40.69438889,-95.14,18.1924743527254,D
40.69438889,-95.14,16.8319157828614,D
40.69438889,-95.14,12.6173230314591,D
40.69438889,-95.14,10.0886856924724,D
40.69438889,-95.14,9.21760787292263,D
40.69438889,-95.14,27.9409361604532,D
40.69438889,-95.14,29.9524162232579,D
40.69611111,-95.14,19.0212238876881,D
40.69611111,-95.14,22.6382492579929,D
40.69611111,-95.14,35.4228292892952,D
40.68508333,-95.14,21.9375504725735,D
40.68508333,-95.14,26.5410827659052,D
40.68508333,-95.14,27.0819695230309,D
40.68508333,-95.14,25.1485907039793,D
40.68508333,-95.14,30.5223018152805,D
40.68508333,-95.14,32.3692994475475,D
40.68505556,-95.16,23.446188608634,D
40.68505556,-95.16,26.4956841088429,D
40.68505556,-95.16,27.0112024807415,D
40.68505556,-95.16,25.2525240953221,D
40.68505556,-95.16,26.0888587424532,D
31.15075,-98.82,27.5474539671457,C
31.15075,-98.82,24.0542709946756,C
31.15075,-98.82,16.6655403007014,C
31.15075,-98.82,13.6320131222478,C
31.14925,-98.77,34.8763678539772,C
31.18641111,-98.86,28.4888105950279,C
31.18641111,-98.86,28.9569227873615,C
31.15135556,-98.9,24.7925794038617,C
31.15135556,-98.9,23.7346752191301,C
31.10741667,-98.9,23.6647528688518,C
31.19245278,-98.9,28.9763211531896,C
31.19245278,-98.9,37.7854454773356,C
31.19245278,-98.9,28.1490187922368,C
31.19245278,-98.9,15.3311505210256,C
30.64211944,-98.57,22.8899646520845,C
30.64211944,-98.57,17.8069580188682,C
31.03682778,-99,26.9117032923561,C
31.03682778,-99,33.2163741367899,C
31.03682778,-99,26.3492400103442,C
31.03682778,-99,9.27816701088076,C
31.17802778,-98.92,26.3043687528033,C
31.17802778,-98.92,27.048331853481,C
31.17802778,-98.92,16.6461870815197,C
44.7046,-95.56,20.2423845317433,D
44.7046,-95.56,30.3529545585809,D
45.72063611,-96.8,23.937812355897,D
45.72063611,-96.8,22.507325929727,D
45.72063611,-96.8,24.9360436299983,D
35.44228056,-98.45,25.3912088837412,C
35.44228056,-98.45,10.7215479971696,C
35.44228056,-98.45,11.7647058823529,C
35.44228056,-98.45,9.89786209284249,C
35.36826944,-98.38,26.3542165670366,C
35.36826944,-98.38,30.7243102169857,C
35.36826944,-98.38,28.8590472122759,C
35.36826944,-98.38,28.9705129182808,C
35.52045,-98.63,22.1899313480222,C
35.52045,-98.63,39.0605857085748,C
35.33046111,-98.71,31.3441723274428,C
35.33046111,-98.71,53.8508546418394,C
35.33046111,-98.71,48.7848581568114,C
35.33046111,-98.71,46.715136857938,C
35.34488889,-98.73,24.4657850338011,C
35.34488889,-98.73,27.4081416494196,C
35.34488889,-98.73,28.5774681306612,C
35.34488889,-98.73,37.4089953838738,C
35.31166944,-98.64,20.429488023744,C
35.31166944,-98.64,27.3347201075728,C
35.31166944,-98.64,27.0437602750802,C
41.16442778,-94.04,25.0979254818474,D
41.16442778,-94.04,26.4783908944487,D
41.16442778,-94.04,23.4244108278901,D
41.16442778,-94.04,23.0186133066771,D
41.16442778,-94.04,31.3765410850143,D
41.16442778,-94.04,14.4576699544806,D
41.16442778,-94.04,9.29361842209875,D
41.15902778,-94.06,18.8073419429613,D
41.15902778,-94.06,23.4960719072012,D
41.15902778,-94.06,13.2897815466921,D
41.15902778,-94.06,23.5053898087367,D
41.15902778,-94.06,23.0225702646249,D
41.15488889,-95.84,23.6897797242539,D
41.15488889,-95.84,24.3394310587266,D
41.15488889,-95.84,25.5282893216676,D
41.15488889,-95.84,21.6529245294029,D
41.15488889,-95.84,15.6536794256465,D
41.15488889,-95.84,16.0273266773267,D
41.15513889,-95.84,26.5531914635235,D
41.15513889,-95.84,27.1422965256083,D
41.15513889,-95.84,26.2459456016252,D
41.15513889,-95.84,37.5743046613037,D
41.15513889,-95.84,40.8735407309145,D
41.15513889,-95.84,33.9012480553448,D
41.15513889,-95.84,36.043598782696,D
41.41527778,-94.14,26.5561683289696,D
41.41527778,-94.14,27.2296421311654,D
41.41527778,-94.14,9.07958363294745,D
41.41527778,-94.14,6.78715797152944,D
41.41527778,-94.14,4.63285100148653,D
41.41527778,-94.14,12.4272591103002,D
39.71530556,-102.19,24.1301414181714,B
39.71530556,-102.19,23.2342772961246,B
39.71530556,-102.19,11.4827645267754,B
39.71530556,-102.19,22.4010413443314,B
39.71530556,-102.19,25.4219691181038,B
39.71530556,-102.19,24.299289569386,B
39.71530556,-102.19,11.4721827832278,B
39.59561111,-102.27,27.5007589836183,B
39.59561111,-102.27,28.1121338514487,B
39.59561111,-102.27,25.2864509944564,B
39.59561111,-102.27,26.5640144300481,B
39.59561111,-102.27,34.2545272773542,B
39.59561111,-102.27,36.8081049952986,B
39.60719444,-102.09,22.9994348496242,B
39.60719444,-102.09,8.56393673812656,B
39.60719444,-102.09,13.9155659347215,B
36.68991667,-99.96,27.0226385315617,C
36.68991667,-99.96,31.8407386006332,C
36.68991667,-99.96,28.9465572509763,C
36.68991667,-99.96,23.1271251933151,C
36.68991667,-99.96,27.1480630636292,C
36.68991667,-99.96,5.71197994710051,C
36.81065,-99.37,25.3092891323021,C
36.81065,-99.37,44.3497965014005,C
36.81065,-99.37,34.2159339011598,C
36.81065,-99.37,40.6548772424823,C
36.81065,-99.37,31.4952448483786,C
36.81065,-99.37,37.6113869535287,C
36.81065,-99.37,29.4726369128626,C
36.55447222,-99.37,33.4592840419242,C
36.55447222,-99.37,36.745291071676,C
36.55447222,-99.37,36.7384430802223,C
36.55447222,-99.37,36.0279153756963,C
36.55447222,-99.37,38.8800470958027,C
36.55447222,-99.37,42.0523911667801,C
39.60719444,-102.09,10.1838289325508,B
40.90416667,-95.35,22.7046246470121,D
40.90416667,-95.35,24.0756461233216,D
40.90416667,-95.35,21.5908652944202,D
40.90416667,-95.35,16.5119931908114,D
40.90416667,-95.35,17.5945438720998,D
40.90416667,-95.35,14.3342698635724,D
40.90416667,-95.35,10.3905584873589,D
40.90416667,-95.35,18.0708200585944,D
40.90416667,-95.35,15.9803088556987,D
40.90416667,-95.35,11.8225952662564,D
40.90416667,-95.35,5.7723400293811,D
40.90416667,-95.35,36.8118148722339,D
40.90416667,-95.35,36.384126561874,D
29.93937778,-97.99,20.9563616451078,C
29.93937778,-97.99,10.1029396982406,C
29.93937778,-97.99,8.84936216804944,C
30.57078611,-97.32,17.4601934739298,C
30.57078611,-97.32,20.1461801817186,C
30.57078611,-97.32,12.3988110847197,C
30.57078611,-97.32,2.939823043031,C
30.57078611,-97.32,8.3561430994871,C
30.813975,-97.17,12.3392147945476,C
30.813975,-97.17,6.59908579413572,C
30.813975,-97.17,10.5264456445806,C
30.813975,-97.17,12.4646336645438,C
29.65657778,-98,24.9447309851391,C
29.65657778,-98,25.9526604065955,C
29.65657778,-98,26.8156877722422,C
29.65657778,-98,25.1807841745689,C
29.65657778,-98,21.5635595793246,C
37.45825556,-101.36,29.2405788751135,B
37.45825556,-101.36,27.412500077756,B
37.45825556,-101.36,29.2629305515839,B
37.45825556,-101.36,25.1455617024582,B
37.45825556,-101.36,21.5088339331588,B
37.45830278,-101.36,28.6455961585817,B
37.45830278,-101.36,26.2418421080657,B
37.45830278,-101.36,26.0068963953661,B
37.45830278,-101.36,33.7706440614053,B
37.458025,-101.36,24.7034885541924,B
37.458025,-101.36,28.1800958276922,B
37.458025,-101.36,26.8166849109231,B
37.458025,-101.36,30.6466407916117,B
37.45830278,-101.36,28.7035291078185,B
37.45830278,-101.36,27.161134093557,B
37.45830278,-101.36,35.4472941557373,B
37.45830278,-101.36,30.7384472083113,B
38.02311944,-94.75,28.1293246898064,C
38.02311944,-94.75,32.0811104970735,C
38.02311944,-94.75,23.5129067191792,C
38.02311944,-94.75,22.9577596586441,C
38.04415833,-94.74,26.3356624803436,C
38.04415833,-94.74,31.1230214878226,C
38.04415833,-94.74,29.1152359816009,C
38.04415833,-94.74,23.8774840590392,C
38.27486944,-94.4,28.2282579294801,C
38.27486944,-94.4,32.7369111168268,C
38.27486944,-94.4,19.6365174252389,C
38.27486944,-94.4,17.1439790562498,C
38.27486944,-94.4,20.3764478494006,C
38.614725,-97.92,27.9191452631723,C
38.614725,-97.92,27.2691895262462,C
38.614725,-97.92,23.7205144006504,C
38.614725,-97.92,28.2116164926078,C
37.45176667,-97.57,28.2473565368474,C
37.45176667,-97.57,27.8839119389555,C
37.45176667,-97.57,24.25913985083,C
38.59870556,-94.42,27.5063304118008,C
38.59870556,-94.42,28.0096860489614,C
38.59870556,-94.42,20.3184562008463,C
38.59870556,-94.42,14.9814628358,C
38.27486944,-94.4,23.7925730374014,C
38.27486944,-94.4,20.1084022209264,C
38.27486944,-94.4,22.0675205725024,C
38.27486944,-94.4,26.1939347186631,C
38.01929444,-94.28,26.5596620683134,C
38.01929444,-94.28,26.8196297353094,C
38.01929444,-94.28,23.4806351660942,C
38.01929444,-94.28,22.3002236738189,C
38.31816944,-93.73,26.3366273709622,C
38.31816944,-93.73,33.2472123280278,C
38.31816944,-93.73,27.2183536537447,C
38.31816944,-93.73,22.0166012742374,C
38.54108056,-93.88,26.120454611529,C
38.54108056,-93.88,28.7947525026609,C
38.54108056,-93.88,22.3356671626447,C
38.54108056,-93.88,19.1164596227144,C
35.42913889,-95.87,25.692927960037,C
35.42913889,-95.87,29.0755841777363,C
35.42913889,-95.87,21.6134494821435,C
35.42913889,-95.87,20.7848558408408,C
35.42913889,-95.87,25.1330148686016,C
39.55388889,-102.12,26.3755262146787,B
39.55388889,-102.12,30.9054909293459,B
39.55388889,-102.12,33.6823346296332,B
39.55388889,-102.12,28.7605105544691,B
39.55388889,-102.12,21.4161757757044,B
39.74494444,-102.08,16.2146061112833,B
36.48119444,-96.38,24.5421709235763,C
36.48119444,-96.38,25.4799651001335,C
36.48119444,-96.38,33.059321645803,C
36.48133889,-96.38,22.6793467206757,C
36.48133889,-96.38,25.9961233152703,C
36.48133889,-96.38,28.6135918294268,C
36.48120556,-96.38,22.3628751715897,C
36.48120556,-96.38,28.6548308195286,C
36.48120556,-96.38,29.8142650155723,C
36.48112778,-96.38,22.7795192661943,C
36.48112778,-96.38,26.0756782263901,C
36.48112778,-96.38,30.2749642345449,C
36.481275,-96.38,22.4778221362152,C
36.481275,-96.38,27.6002122514623,C
36.481275,-96.38,33.4414556145107,C
36.46894167,-96.37,19.1324885786312,C
36.46894167,-96.37,24.9925070069251,C
36.46894167,-96.37,20.4483517325747,C
36.46907222,-96.37,17.6019564576898,C
36.46907222,-96.37,22.8484725401066,C
36.46907222,-96.37,18.64719224658,C
36.46946111,-96.37,18.4245693017473,C
36.46946111,-96.37,19.9342949414164,C
36.46946111,-96.37,19.0426817493383,C
36.46933056,-96.37,18.357210703239,C
36.46933056,-96.37,26.5718007224974,C
36.46933056,-96.37,23.9087398978069,C
36.46951111,-96.37,18.6369809580152,C
36.46951111,-96.37,24.7561220172714,C
36.46951111,-96.37,18.8036387916386,C
36.37733611,-96.72,18.5694448254293,C
36.37733611,-96.72,22.304793422117,C
36.37733611,-96.72,18.2488043174901,C
36.50673889,-96.38,18.6718595608359,C
36.50673889,-96.38,18.0406183337168,C
36.50673889,-96.38,14.4883058108657,C
36.506675,-96.38,16.0777253043973,C
36.506675,-96.38,19.7684272231361,C
36.506675,-96.38,13.4026020570852,C
36.50662778,-96.38,18.1384553935427,C
36.50662778,-96.38,19.9376251610298,C
36.50662778,-96.38,13.8028956933086,C
36.42131944,-96.35,17.292607515906,C
36.42131944,-96.35,15.4539892848202,C
36.42131944,-96.35,14.362181937153,C
36.40400833,-96.42,18.8373500528929,C
36.40400833,-96.42,22.087706416331,C
36.40400833,-96.42,15.8156828305996,C
36.40405833,-96.42,19.7171104624199,C
36.40405833,-96.42,22.4385561264126,C
36.40405833,-96.42,14.5366514126863,C
36.40410278,-96.42,20.3929686314211,C
36.40410278,-96.42,19.4887768119664,C
36.40410278,-96.42,19.0378839934081,C
36.40417778,-96.42,21.3126755031554,C
36.40417778,-96.42,23.2226591922434,C
36.40417778,-96.42,19.166694927583,C
36.40418889,-96.42,20.7950609189385,C
36.40418889,-96.42,23.8139041284345,C
36.40418889,-96.42,12.8919056556981,C
36.42115833,-96.35,22.3294415296906,C
36.42115833,-96.35,23.8744980426846,C
36.42115833,-96.35,19.5659492749042,C
36.42126944,-96.35,20.1029867542114,C
36.42126944,-96.35,25.3841513772801,C
36.42126944,-96.35,15.9746074700349,C
36.42121944,-96.35,21.873525565248,C
36.42121944,-96.35,15.9726022816211,C
36.42121944,-96.35,22.0737706281734,C
36.4213,-96.35,21.2114238311381,C
36.4213,-96.35,26.3771606219597,C
36.4213,-96.35,22.7974138429045,C
36.4213,-96.35,22.5832578413789,C
36.4213,-96.35,24.2752481657833,C
36.4213,-96.35,18.4369900740928,C
36.94358611,-96.42,22.2334294076054,C
36.94358611,-96.42,28.0816213817261,C
36.94358611,-96.42,21.5464365579475,C
36.94346389,-96.42,21.8788098887494,C
36.94346389,-96.42,25.5466449137051,C
36.94346389,-96.42,27.7582248634638,C
36.94336389,-96.42,20.920426993128,C
36.94336389,-96.42,25.8603723462758,C
36.94336389,-96.42,22.3630287450398,C
36.94355278,-96.42,23.0678993428457,C
